state,year,utility,design,plant,reissue,total,sirs,ssf,ssjc,sse,reallocation,ppf,ppyf,ppjc,ppyjc,ppe,ppye,firms,newfirms,jc,newjc,emp,nemp
NM,2002,371,15,0,2,388,0,9.6,19.15,3.5900000000000003,35.6,12.489136382656838,130.1140174379611,3.75968992248062,19.636621286502354,0.7052404088213216,19.636621286502354,31067,2982,103200,19759,550167,19759
NM,2003,390,14,0,0,404,1,9.09,18.29,3.2,27.0,12.867881258759077,141.5061295971979,4.058425250637896,22.184394047553678,0.7096309567722331,22.184394047553678,31396,2855,99546,18211,569310,18211
NM,2004,370,12,0,1,383,0,9.59,20.02,3.25,28.0,12.019834295756967,125.28622832842656,4.1183238529446555,20.57480526457158,0.6648889999930561,20.481283422459892,31864,3057,92999,18615,576036,18700
NM,2005,265,5,0,2,272,1,9.66,18.08,3.04,28.0,8.385227202663543,86.76236044657097,2.7517552556502034,15.223596574690772,0.46080607179765193,15.164185761275576,32438,3135,98846,17867,590270,17937
NM,2006,344,10,0,0,354,0,10.16,17.919999999999998,3.2199999999999998,25.0,10.755955274671852,105.82959641255606,3.1798787334381315,17.74525038849065,0.5691757563284626,17.652338685549015,32912,3345,111325,19949,621952,20054
NM,2007,286,15,0,3,304,0,9.5,23.03,4.26,30.6,9.087919643657887,95.65764631843928,2.629439341256249,11.417411552617741,0.4753305032405344,11.14492062910144,33451,3178,115614,26626,639555,27277
NM,2008,280,14,0,1,295,0,8.82,16.27,2.4699999999999998,28.0,8.823353472513011,100.06784260515605,3.102944115450558,19.06916612798966,0.4620587143490376,18.72064982865846,33434,2948,95071,15470,638447,15758
NM,2009,303,26,0,0,329,0,7.359999999999999,17.53,2.16,23.8,10.194595934556272,138.46801346801345,4.436652956644866,25.303799415474543,0.5399984571472654,24.98101746393318,32272,2376,74155,13002,609261,13170
NM,2010,434,15,0,6,455,0,6.460000000000001,16.21,1.97,23.6,14.464649033570701,224.027572624323,6.416312946850366,39.578983994432846,0.7653284352313479,38.932146829810904,31456,2031,70913,11496,594516,11687
NM,2011,389,18,1,4,412,0,6.9,17.27,2.12,24.0,13.277045535110052,192.34360410831,5.698084503146394,32.99695659138235,0.6928072482435991,32.74779429298148,31031,2142,72305,12486,594682,12581
NM,2012,417,27,0,0,444,0,7.3,17.01,2.33,26.4,14.2385274027515,195.16483516483515,5.483851046748595,32.22996515679442,0.7474709723688264,32.04850584668688,31183,2275,80965,13776,594003,13854
NM,2013,443,27,0,1,471,0,6.79,16.98,2.31,25.8,15.137880053994987,222.8003784295175,5.82942435981534,34.339457567804025,0.7900232310440551,34.184932501088696,31114,2114,80797,13716,596185,13778
NM,2014,423,22,0,0,445,0,6.52,16.86,2.08,24.0,14.412955465587045,221.06308991554894,6.0732612730647455,36.01197701707534,0.7491986100261294,36.01197701707534,30875,2013,73272,12357,593968,12357
NY,1992,4,467,4,13,4,7,9.42,17.1,2.76,32.2,0.01157796019497285,0.1229256299938537,0.0037175377632132907,0.021739721188075763,0.0005998400826339697,0.02171116550964247,345484,32540,1075981,183995,6668444,184237
NY,1993,4691,647,2,15,5360,5,9.629999999999999,16.86,2.59,30.4,15.489628306717758,160.91746975291963,5.3238722032288885,31.5698955130697,0.8136640918347442,31.423680322678983,346038,33309,1006786,169782,6587485,170572
NY,1994,4906,512,6,19,5443,5,9.77,18.77,2.75,29.2,15.72707756052599,160.99263509716346,5.663361391753114,30.17317841145949,0.8282662954507897,30.076475918926683,346091,33809,961090,180392,6571558,180972
NY,1995,4685,556,2,21,5264,3,10.15,18.21,2.74,27.4,15.031281856523215,148.1148002250985,5.278923516781942,28.984709244382287,0.7901443304292327,28.803589505075102,350203,35540,997173,181613,6662074,182755
NY,1996,5175,614,6,16,5811,5,10.2,19.3,2.86,28.8,16.45434492678935,161.3628790403199,5.890127979273561,30.51979769013818,0.8691618937049854,30.40402666303904,353159,36012,986566,190401,6685751,191126
NY,1997,4813,585,7,15,5420,1,10.440000000000001,17.25,2.88,30.4,15.185263010436366,145.3940662052685,4.7944532952135965,27.787176884349975,0.7967798334142119,27.692622113222974,356925,37278,1130473,195054,6802381,195720
NY,1998,6319,778,2,15,7114,0,10.190000000000001,19.439999999999998,3.25,29.2,19.745917724417602,193.75221287142196,6.1417329632523385,31.597134316690873,1.0232614336591737,31.477040432554887,360277,36717,1158305,225147,6952280,226006
NY,1999,6107,765,12,13,6897,3,9.56,19.040000000000003,2.93,27.6,19.09716934374074,199.86090585064767,6.3673216166737605,33.43659554663525,0.9753826541976456,33.318518661655446,361153,34509,1083187,206271,7071071,207002
NY,2000,6083,929,3,14,7029,7,9.51,17.26,2.8000000000000003,26.6,19.362676230930695,203.7037037037037,5.957643014369031,34.514760473749334,0.9643521711506275,34.400234914109525,363018,34506,1179829,203652,7288831,204330
NY,2001,6349,812,9,10,7180,1,9.11,17.7,2.6100000000000003,28.4,19.47842317009981,213.71591856173356,6.655419810533731,37.60284482803768,0.975704549052595,37.34545586942614,368613,33596,1078820,190943,7358785,192259
NY,2002,6360,692,2,19,7073,2,9.74,16.99,2.9000000000000004,33.8,19.128830904704724,196.48313795210845,5.719775478797691,33.67004969819297,0.9729862534224065,33.50338444340235,369756,35998,1236587,210068,7269373,211113
NY,2003,6237,664,3,17,6921,0,9.83,17.03,2.67,27.4,18.498868043546246,188.20874010823158,6.007619546941635,35.274330419714076,0.9407019340864385,35.274330419714076,374131,36773,1152037,196205,7357272,196205
NY,2004,5846,760,1,11,6618,0,9.959999999999999,18.02,2.6599999999999997,27.4,17.489706496403223,175.6043197919707,6.071526211782321,33.69019074817881,0.8951736505676534,33.62121520016257,378394,37687,1090006,196437,7392979,196840
NY,2005,4703,592,2,8,5305,1,10.059999999999999,20.31,2.92,27.4,13.80924243094728,137.2112872772418,4.993119753930023,24.58442816295699,0.7165946987661468,24.53372056994076,384163,38663,1062462,215787,7403069,216233
NY,2006,5627,753,8,18,6406,1,10.16,19.759999999999998,2.88,25.8,16.643759629399643,163.75674224801247,5.890861807517976,29.812265564645983,0.8545284672966112,29.721528853916322,384889,39119,1087447,214878,7496532,215534
NY,2007,5007,983,21,14,6025,0,9.610000000000001,16.25,2.45,28.6,15.560313324018667,161.96671953547138,5.387237299532183,33.154491676984456,0.801122235962078,32.65653455901483,387203,37199,1118384,181725,7520700,184496
NY,2008,4885,993,4,23,5905,0,9.53,18.34,2.6599999999999997,25.0,15.168445523317793,159.1858741070225,5.432237778384938,29.62765984135028,0.7743869261979752,29.159341853161354,389295,37095,1087029,199307,7625387,202508
NY,2009,5237,876,4,10,6127,0,8.780000000000001,19.919999999999998,2.31,22.4,15.982116306610394,182.09647219662972,7.335607327705417,36.8341950222436,0.8352976301650554,36.195753630209005,383366,33647,835241,166340,7335110,169274
NY,2010,7082,995,1,17,8095,0,8.84,20.0,2.46,24.4,21.065862373168933,238.39674873365533,9.12705034478715,45.62696923068252,1.1152529543870495,45.289246950878365,384271,33956,886924,177417,7258443,178740
NY,2011,6956,839,22,25,7842,0,9.0,18.029999999999998,2.36,22.6,20.362643040946,226.1310879783154,8.183036217396205,45.394028502957966,1.065019132860933,45.05213569643524,385117,34679,958324,172754,7363248,174065
NY,2012,7640,890,4,23,8557,0,8.86,16.259999999999998,2.1999999999999997,22.2,21.847864107663987,246.71318187060314,8.436085585305811,51.88324602250679,1.1352650307192873,51.53763686955684,391663,34684,1014333,164928,7537447,166034
NY,2013,8489,852,5,17,9363,0,8.469999999999999,16.55,2.16,22.2,23.69545906630325,279.6260900728706,9.389195856439466,56.737889493522076,1.21922158893364,56.44305659376431,395139,33484,997210,165022,7679490,165884
NY,2014,8904,844,7,14,9769,1,8.33,17.66,2.35,22.2,24.549112045374017,294.83310194965895,9.399098479345364,53.22951516406395,1.2493792430646917,53.22951516406395,397937,33134,1039355,183526,7819083,183526
NC,1992,851,89,2,2,944,0,9.89,15.509999999999998,2.5100000000000002,28.0,7.926378719688319,80.1834706531895,2.219588811767583,14.31213802722945,0.35926580379444056,14.290472009446244,119096,11773,425304,65958,2627581,66058
NC,1993,908,154,1,5,1069,1,10.08,15.620000000000001,2.36,25.2,8.808213308724168,87.4223094537128,2.632661253580198,16.857210439170544,0.39573582616054437,16.767575367820058,121364,12228,406053,63415,2701297,63754
NC,1994,1015,169,4,1,1189,2,10.780000000000001,17.66,2.74,23.6,9.541310907106633,88.48701347026866,2.743576017130621,15.532128907525701,0.42354949437665906,15.480762971160733,124616,13437,433376,76551,2807228,76805
NC,1995,1037,213,0,4,1254,0,11.16,17.11,2.68,22.4,9.738293080686496,87.23478260869565,2.739157501556339,16.004696753114153,0.4258628477115815,15.916129359800985,128770,14375,457805,78352,2944610,78788
NC,1996,1188,255,4,3,1450,4,11.05,19.18,2.9000000000000004,27.0,10.952406130326079,99.11141490088858,3.205730519659972,16.710074446262706,0.48324087324625226,16.64008079046122,132391,14630,452315,86774,3000574,87139
NC,1997,1262,236,2,0,1500,1,11.53,16.73,2.8400000000000003,28.0,10.982252679669653,95.28044210125135,2.863196472541946,17.114691250969834,0.48374503798527285,17.034614336331426,136584,15743,523890,87644,3100807,88056
NC,1998,1614,218,0,8,1840,2,11.06,20.11,3.2399999999999998,27.0,13.232840457971347,119.61255931872847,3.5880385714146428,17.841905205181913,0.5774608856555263,17.798930129525907,139048,15383,512815,103128,3186363,103377
NC,1999,1732,212,1,8,1953,0,10.81,17.45,2.9499999999999997,28.8,13.812369602885532,127.78068568437581,3.5275757805641956,20.21718201674931,0.5952132420774618,20.163746554198458,141395,15284,553638,96601,3281177,96857
NC,2000,1846,340,5,5,2196,1,9.99,16.57,2.64,27.4,15.50431381408944,155.18337926648292,4.108235927982399,24.795348049455203,0.6538777391551875,24.733629175770954,141638,14151,534536,88565,3358426,88786
NC,2001,1946,313,3,3,2265,2,9.879999999999999,15.1,2.55,30.4,15.776496155132065,159.73201692524682,3.9222069643849755,25.976558020047253,0.6590920069162467,25.81520190565199,143568,14180,577481,87194,3436546,87739
NC,2002,1821,311,5,3,2140,0,9.65,17.21,2.67,30.6,14.870198454611153,154.08986175115209,4.139144899084165,24.049537552116696,0.6416751198868013,24.049537552116696,143912,13888,517015,88983,3335021,88983
NC,2003,1874,291,6,3,2174,0,9.56,16.12,2.5700000000000003,29.4,14.978950922232098,156.71856978085353,4.0862818218726975,25.351587097977937,0.6519461973453735,25.351587097977937,145137,13872,532024,85754,3334631,85754
NC,2004,1794,268,10,3,2075,0,9.93,17.88,2.68,27.6,14.042567590430751,141.396933560477,4.160626239415468,23.269897163876145,0.6211459019337843,23.213666416816764,147765,14675,498723,89171,3340600,89387
NC,2005,1610,219,5,5,1839,0,10.47,18.12,2.85,26.8,12.143262767264035,115.96670450245932,3.44275000655227,19.001663549663675,0.5407357181376109,18.95876288659794,151442,15858,534166,96781,3400922,97000
NC,2006,1974,247,8,3,2232,1,10.6,17.77,2.91,25.2,14.53238534260489,137.04181248848775,3.902377617976114,21.96137081459762,0.6345074848856734,21.792405854268168,153588,16287,571959,101633,3517689,102421
NC,2007,1745,253,6,3,2007,0,10.09,14.64,2.44,29.0,12.779369627507164,126.64857701773205,3.405429343704028,23.26255273772544,0.5610917666003626,22.95839577208616,157050,15847,589353,86276,3576955,87419
NC,2008,1841,289,18,9,2157,0,9.24,15.939999999999998,2.29,26.4,13.786183138290053,149.1804412476658,4.243857522862135,26.627328502475095,0.6020357012473889,26.31354226391617,156461,14459,508264,81007,3582844,81973
NC,2009,2012,266,15,5,2298,0,7.580000000000001,18.26,2.03,21.2,15.377511894485375,202.9856019786238,6.266566314342747,34.314896667064865,0.6859789543567276,33.86134237088337,149439,11321,366708,66968,3349957,67865
NC,2010,2636,271,8,7,2922,0,7.6899999999999995,18.709999999999997,2.33,24.4,19.8687655118485,258.37828278362366,7.253554167070056,38.77131294367412,0.8984408269714274,38.53356191480945,147065,11309,402837,75365,3252301,75830
NC,2011,2607,257,6,14,2884,0,7.7299999999999995,15.6,2.04,22.2,19.892673371132172,257.4770109811624,6.743596038955725,43.23902907090061,0.8745820792552103,42.90134475782459,144978,11201,427665,66699,3297575,67224
NC,2012,2977,261,4,10,3252,0,7.71,12.83,1.83,23.0,22.209322178589723,288.1701373504652,6.8209275790321495,53.15201935178072,0.9642183664029792,52.71604337888441,146425,11285,476768,61183,3372680,61689
NC,2013,3143,289,12,7,3451,1,7.580000000000001,13.100000000000001,1.73,23.0,23.439994022835485,309.1739831571403,7.694726069089766,58.74242527405188,1.0106666182468227,58.41034494431468,147227,11162,448489,58748,3414578,59082
NC,2014,3411,286,2,8,3707,2,7.470000000000001,14.95,1.9,25.0,25.163935539052634,336.84688777828256,8.582746988398126,57.405227948463825,1.0918065908950338,57.405227948463825,147314,11005,431913,64576,3395290,64576
ND,1992,58,10,0,0,68,0,8.12,16.5,2.59,25.8,4.685131597078683,57.675996607294316,2.1585245849601624,13.081954597922277,0.3316555464512857,12.822930416745239,14514,1179,31503,5198,205032,5303
ND,1993,60,5,0,1,66,0,8.39,19.86,2.85,22.4,4.479131319986427,53.35489086499596,2.176350326452549,10.957994354972605,0.3113031337848801,10.90909090909091,14735,1237,30326,6023,212012,6050
ND,1994,51,9,0,0,60,1,8.6,20.169999999999998,2.8400000000000003,22.6,4.00026668444563,46.51162790697674,1.959503592423253,9.71502590673575,0.2750615450206984,9.691487643353256,14999,1290,30620,6176,218133,6191
ND,1995,58,5,0,0,63,0,8.290000000000001,19.759999999999998,2.9899999999999998,22.0,4.1390184613363115,49.92076069730586,1.8425362657931679,9.32228469961527,0.27753059444410183,9.294777220419004,15221,1262,34192,6758,227002,6778
ND,1996,62,10,0,0,72,0,8.219999999999999,25.900000000000002,3.8699999999999997,26.0,4.675931939212885,56.91699604743083,2.0845396641574983,8.049189491335943,0.3099733939503526,8.008898776418242,15398,1265,34540,8945,232278,8990
ND,1997,42,6,0,2,50,0,7.9,13.96,2.4699999999999998,27.2,3.2763252735731605,41.45936981757877,1.1707134327659277,8.386447500838646,0.20605131501949248,8.355614973262032,15261,1206,42709,5962,242658,5984
ND,1998,65,4,0,0,69,0,7.8100000000000005,20.630000000000003,3.2099999999999995,29.8,4.5142296368989205,57.788944723618094,1.822985468956407,8.835958509412217,0.2828019525630464,8.803266139321254,15285,1194,37850,7809,243987,7838
ND,1999,68,8,1,0,77,0,6.87,25.009999999999998,3.32,25.6,5.057471264367816,73.61376673040152,2.351575861226484,9.402857491757235,0.3117169124642234,9.386809703766914,15225,1046,32744,8189,247019,8203
ND,2000,85,13,0,0,98,0,7.090000000000001,20.45,2.93,23.8,6.501691766735222,91.76029962546816,2.7070327606209603,13.237876536539241,0.3865450758890537,13.186221743810549,15073,1068,36202,7403,253528,7432
ND,2001,97,9,1,0,107,0,6.61,19.03,2.4699999999999998,25.2,7.09266869945645,107.32196589769308,3.2391850573668757,17.024661893396978,0.41925271142875054,16.96527667670842,15086,997,33033,6285,255216,6307
ND,2002,73,13,0,0,86,0,6.92,16.17,2.41,29.8,5.742137944848769,83.01158301158301,2.2824990710759594,14.116874589625738,0.3406709633461811,14.116874589625738,14977,1036,37678,6092,252443,6092
ND,2003,55,7,0,0,62,0,6.75,14.95,2.0500000000000003,21.6,4.128654191915828,61.20434353405726,1.7498306615488823,11.706948640483382,0.240084881622664,11.706948640483382,15017,1013,35432,5296,258242,5296
ND,2004,53,12,1,0,66,0,7.59,18.310000000000002,2.31,21.2,4.331277070481691,57.04407951598963,2.0045558086560367,10.948905109489052,0.25199399796113947,10.910894362704578,15238,1157,32925,6028,261911,6049
ND,2005,74,4,3,0,81,0,7.71,18.88,2.6100000000000003,21.6,5.238649592549476,67.95302013422818,2.1844071087618993,11.568123393316196,0.30067596411191083,11.522048364153628,15462,1192,37081,7002,269393,7030
ND,2006,66,8,3,0,77,0,8.38,18.77,2.65,21.8,5.0058509946690934,59.73622963537626,1.9770964925794692,10.534956902449036,0.27775272792857786,10.48903419152704,15382,1289,38946,7309,277225,7341
ND,2007,82,10,0,0,92,0,7.8,15.709999999999999,2.52,25.8,5.880472994566954,75.34807534807534,2.005318453289158,12.761825495907893,0.31952876453508566,12.682657843948167,15645,1221,45878,7209,287924,7254
ND,2008,63,9,0,0,72,0,7.340000000000001,17.0,2.29,22.2,4.5848191543555785,62.5,1.8448293532848212,10.854816824966077,0.24532602806938636,10.72066706372841,15704,1152,39028,6633,293487,6716
ND,2009,82,10,0,0,92,0,6.710000000000001,16.669999999999998,2.04,24.0,5.888376856118792,87.7025738798856,2.6233995836778923,15.737256243585358,0.316887339661895,15.54579249746536,15624,1049,35069,5846,290324,5918
ND,2010,107,4,0,1,112,0,6.0600000000000005,14.610000000000001,1.76,21.6,7.08233211078791,116.78832116788321,3.219315895372233,22.03856749311295,0.3830068086299641,21.751796465333076,15814,959,34790,5082,292423,5149
ND,2011,84,10,0,1,95,0,7.5,16.88,2.23,20.6,5.950144056119253,79.36507936507937,2.456621240723022,14.55715599141894,0.31686840621862583,14.227946682641905,15966,1197,38671,6526,299809,6677
ND,2012,96,2,0,0,98,0,9.36,17.01,2.9899999999999998,20.6,5.837850717817359,62.38064926798217,1.7332555136980243,10.188169248362616,0.3022722856411411,10.12396694214876,16787,1571,56541,9619,324211,9680
ND,2013,111,19,0,1,131,0,8.77,16.97,2.6100000000000003,22.4,7.615836288587873,86.87002652519894,2.5344373935923232,14.938989622533928,0.38864792058528597,14.872842870118074,17201,1508,51688,8769,337066,8808
ND,2014,104,16,0,0,120,0,8.469999999999999,17.2,2.56,22.8,6.842675486115072,80.75370121130551,2.3139667174453806,13.455931823278762,0.34423704162686425,13.455931823278762,17537,1486,51859,8918,348597,8918
OH,1992,2,339,21,16,2,5,8.709999999999999,14.899999999999999,2.13,28.2,0.011319003474934067,0.12999675008124797,0.003371129311463694,0.022620851901282605,0.0004802234383614008,0.02252277615738916,176694,15385,593273,88414,4164728,88799
OH,1993,2529,426,11,10,2978,2,8.85,14.510000000000002,2.16,25.8,16.61524384460451,187.67330476430553,4.7419778091998825,32.67751527986569,0.7010204343454816,32.493535117677226,179233,15868,628008,91133,4248093,91649
OH,1994,2594,476,12,10,3092,10,9.139999999999999,15.47,2.29,25.0,16.978655874713773,185.7726508050949,4.838439618871166,31.279716742539204,0.7148772616779084,31.212775837354386,182111,16644,639049,98850,4325218,99062
OH,1995,2418,549,5,4,2976,11,9.370000000000001,14.940000000000001,2.23,22.8,16.04459707897759,171.26086205904357,4.44795178994189,29.762976297629766,0.6630747148845568,29.671282864235934,185483,17377,669072,99990,4488182,100299
OH,1996,2616,527,5,8,3156,17,8.99,15.620000000000001,2.3,26.0,16.85186272886976,187.4331868392921,4.713613621088791,30.16862310251214,0.6894684997440709,29.983184335781264,187279,16838,669550,104612,4577439,105259
